,id.y,fold,gene,ID_geneid,DESCRIPTION,cell_id,det_filename,det_plate,det_well,pert_batch_internal_compound_enumerator,pert_batch_internal_replicate,pert_desc,pert_dose,condition,pert_dose_unit,pert_id,pert_time,pert_time_unit,pert_type,pert_vehicle,provenance_code
95,P-H0-D00003,0.674,NCOR2,9612,nuclear receptor corepressor 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
96,P-H0-D00003,-0.8866,UHRF1BP1L,23074,UHRF1 binding protein 1-like,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
97,P-H0-D00003,0.6767,OCIAD1,54940,OCIA domain containing 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
98,P-H0-D00003,0.1341,PDPK1,5170,3-phosphoinositide dependent protein kinase 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
99,P-H0-D00003,-0.2322,ABI1,10006,abl-interactor 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
100,P-H0-D00003,0.1135,WDR20,91833,WD repeat domain 20,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
101,P-H0-D00003,0.8212,MAP4,4134,microtubule-associated protein 4,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
102,P-H0-D00003,-0.2338,RBM17,84991,RNA binding motif protein 17,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
103,P-H0-D00003,-0.1894,IQGAP3,128239,IQ motif containing GTPase activating protein 3,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
104,P-H0-D00003,-0.3226,FAM129B,64855,"family with sequence similarity 129, member B",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
105,P-H0-D00003,0.2779,TMSB4X,7114,"thymosin beta 4, X-linked",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
106,P-H0-D00003,0.1762,TMSB4X,7114,"thymosin beta 4, X-linked",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
107,P-H0-D00003,-1.5038,CLTA,1211,"clathrin, light chain A",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
108,P-H0-D00003,0.283,SYNRG,11276,"synergin, gamma",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
109,P-H0-D00003,0.03874,ZC3H14,79882,zinc finger CCCH-type containing 14,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
110,P-H0-D00003,-0.1038,PFKP,5214,"phosphofructokinase, platelet",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
111,P-H0-D00003,-0.347,LARP4B,23185,"La ribonucleoprotein domain family, member 4B",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
112,P-H0-D00003,-0.6066,HAT1,8520,histone acetyltransferase 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
113,P-H0-D00003,-0.008222,MAP3K7,6885,mitogen-activated protein kinase kinase kinase 7,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
114,P-H0-D00003,-1.2486,SRRM1,10250,serine/arginine repetitive matrix 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
115,P-H0-D00003,0.06078,BRD4,23476,bromodomain containing 4,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
116,P-H0-D00003,-0.1549,KIF4A,24137,kinesin family member 4A,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
117,P-H0-D00003,0.17,KIAA0930,23313,KIAA0930,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
118,P-H0-D00003,-0.5122,DHX16,8449,DEAH (Asp-Glu-Ala-His) box polypeptide 16,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
119,P-H0-D00003,0.2847,BRAF,673,"B-Raf proto-oncogene, serine/threonine kinase",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
120,P-H0-D00003,-0.35,FOSL2,2355,FOS-like antigen 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
121,P-H0-D00003,0.005,FOSL2,2355,FOS-like antigen 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
122,P-H0-D00003,-0.6952,JUND,3727,jun D proto-oncogene,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
123,P-H0-D00003,-0.1478,RPL12,6136,ribosomal protein L12,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
124,P-H0-D00003,-0.4094,NUP214,8021,nucleoporin 214kDa,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
125,P-H0-D00003,0.07022,EIF4A3,9775,eukaryotic translation initiation factor 4A3,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
126,P-H0-D00003,0.1948,EIF4A3,9775,eukaryotic translation initiation factor 4A3,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
127,P-H0-D00003,1.2486,TMPO,7112,thymopoietin,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
128,P-H0-D00003,0.3379,PRRC2A,7916,proline-rich coiled-coil 2A,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
129,P-H0-D00003,-0.3294,FASN,2194,fatty acid synthase,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
130,P-H0-D00003,-0.3014,FASN,2194,fatty acid synthase,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
131,P-H0-D00003,0.6126,FAM76B,143684,"family with sequence similarity 76, member B",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
132,P-H0-D00003,0.09578,AHNAK,79026,AHNAK nucleoprotein,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
133,P-H0-D00003,0.1662,PAK2,5062,p21 protein (Cdc42/Rac)-activated kinase 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
134,P-H0-D00003,0.4147,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
135,P-H0-D00003,0.5087,RPS6KA1,6195,"ribosomal protein S6 kinase, 90kDa, polypeptide 1",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
136,P-H0-D00003,-1.2538,ZNF672,79894,zinc finger protein 672,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
137,P-H0-D00003,-0.5988,C17orf85,55421,chromosome 17 open reading frame 85,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
138,P-H0-D00003,-0.3622,ATAD2,29028,"ATPase family, AAA domain containing 2",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
139,P-H0-D00003,-0.1566,NUFIP2,57532,nuclear fragile X mental retardation protein interacting protein 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
140,P-H0-D00003,0.6812,RBBP6,5930,retinoblastoma binding protein 6,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
141,P-H0-D00003,0.3447,CASC3,22794,cancer susceptibility candidate 3,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
142,P-H0-D00003,-0.1464,GPALPP1,55425,GPALPP motifs containing 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
143,P-H0-D00003,0.1612,CCNYL1,151195,cyclin Y-like 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
144,P-H0-D00003,0.5992,NFATC2IP,84901,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
145,P-H0-D00003,-0.5092,RNF169,254225,ring finger protein 169,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
146,P-H0-D00003,0.3035,ZNF740,283337,zinc finger protein 740,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
147,P-H0-D00003,0.3412,DDX54,79039,DEAD (Asp-Glu-Ala-Asp) box polypeptide 54,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
148,P-H0-D00003,0.7066,ATXN2L,11273,ataxin 2-like,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
149,P-H0-D00003,0.1542,ATRIP,84126,ATR interacting protein,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
150,P-H0-D00003,0.5212,DPF2,5977,"D4, zinc and double PHD fingers family 2",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
151,P-H0-D00003,0.01949,SMARCC1,6599,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
152,P-H0-D00003,-0.7938,KHSRP,8570,KH-type splicing regulatory protein,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
153,P-H0-D00003,0.3977,SH3KBP1,30011,SH3-domain kinase binding protein 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
154,P-H0-D00003,0.3335,CHAMP1,283489,chromosome alignment maintaining phosphoprotein 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
155,P-H0-D00003,0.1787,RBM14,10432,RNA binding motif protein 14,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
156,P-H0-D00003,0.03667,ALS2,57679,amyotrophic lateral sclerosis 2 (juvenile),HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
157,P-H0-D00003,-0.6738,PPP1R10,5514,"protein phosphatase 1, regulatory subunit 10",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
158,P-H0-D00003,0.473,TPX2,22974,"TPX2, microtubule-associated",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
159,P-H0-D00003,-0.7133,RSF1,51773,remodeling and spacing factor 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
160,P-H0-D00003,0.453,WAC,51322,WW domain containing adaptor with coiled-coil,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
161,P-H0-D00003,0.06622,UBE2O,63893,ubiquitin-conjugating enzyme E2O,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
162,P-H0-D00003,-0.1728,WDR26,80232,WD repeat domain 26,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
163,P-H0-D00003,-0.2557,ANLN,54443,"anillin, actin binding protein",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
164,P-H0-D00003,-0.1767,NANS,54187,N-acetylneuraminic acid synthase,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
165,P-H0-D00003,0.3062,TERF2IP,54386,"telomeric repeat binding factor 2, interacting protein",HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
166,P-H0-D00003,-0.2241,LRWD1,222229,leucine-rich repeats and WD repeat domain containing 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
167,P-H0-D00003,-0.01544,LIMA1,51474,LIM domain and actin binding 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
168,P-H0-D00003,-0.2388,LIMA1,51474,LIM domain and actin binding 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
169,P-H0-D00003,-0.1174,GPATCH8,23131,G patch domain containing 8,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
170,P-H0-D00003,-0.7917,MAP3K2,10746,mitogen-activated protein kinase kinase kinase 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
171,P-H0-D00003,0.2721,THRAP3,9967,thyroid hormone receptor associated protein 3,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
172,P-H0-D00003,0.3734,PRRC2C,23215,proline-rich coiled-coil 2C,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
173,P-H0-D00003,-0.3865,MARK2,2011,MAP/microtubule affinity-regulating kinase 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
174,P-H0-D00003,0.6471,PRRC2C,23215,proline-rich coiled-coil 2C,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
175,P-H0-D00003,-0.607,CDK1,983,cyclin-dependent kinase 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
176,P-H0-D00003,0.5333,TMPO,7112,thymopoietin,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
177,P-H0-D00003,-0.5878,NOLC1,9221,nucleolar and coiled-body phosphoprotein 1,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
178,P-H0-D00003,1.6766,PLEC,5339,plectin,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
179,P-H0-D00003,0.2212,PLEC,5339,plectin,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
180,P-H0-D00003,0.1856,SRRM2,23524,serine/arginine repetitive matrix 2,HL60,HL60-Rep1-03_chlortetracycline_01,P100_0002,C01,3,1,chlortetracycline,7.8,chlortetracycline 7.8um,um,BRD-A39210489,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
181,P-H0-D00004,-0.01484,DYRK1A,1859,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A,HL60,HL60-Rep1-04_daunorubicin_01,P100_0002,D01,4,1,daunorubicin,7,daunorubicin 7um,um,BRD-K43389675,6,h,trt_cp,DMSO,L2X+RMN+SF8+PF9+LLB+OSF+RMN
